Avibase.ID,Species1_BirdLife,Species2_eBird,eBird.species.group,Species3_BirdTree,Data.type,Source,Specimen.number,Sex,Age,Locality,Country_WRI,Country,Beak.Length_Culmen,Beak.Length_Nares,Beak.Width,Beak.Depth,Tarsus.Length,Wing.Length,Kipps.Distance,Secondary1,Hand-wing.Index,Tail.Length,Measurer,Protocol,Publication
AVIBASE-3B024163,Accipiter striatus,Accipiter striatus,Accipiter striatus,Accipiter erythronemius,1,NHMUK,1955.6.N.20.2988,M,0,,NA,,16,8.8,6.8,8.2,44.6,167,42,125,25.1,127,NJTA,1,NA
AVIBASE-3B024163,Accipiter striatus,Accipiter striatus,Accipiter striatus,Accipiter erythronemius,1,NHMUK,1955.6.N.20.2989,F,0,,NA,,18.1,9.8,6.4,8.8,49.3,193,63,130,32.6,125,NJTA,1,NA
AVIBASE-3B024163,Accipiter striatus,Accipiter striatus,Accipiter striatus,Accipiter erythronemius,1,NHMUK,1955.6.N.20.2990,M,0,,NA,,16.1,9.5,6,8.2,49.8,174,48,126,27.6,134,NJTA,1,NA
AVIBASE-CD18635A,Accipiter tachiro,Accipiter tachiro,Accipiter tachiro,Accipiter tachiro,1,NHMUK,1905.12.29.141,M,0,,Mozambique,,12.7,13.5,7.7,11.9,63.6,203,58.2,144.8,28.7,149,MNC,1,NA
AVIBASE-CD18635A,Accipiter tachiro,Accipiter tachiro,Accipiter tachiro,Accipiter tachiro,1,NHMUK,1955.6.20.3118,M,0,,South Africa,,14.7,13.7,9.5,11.2,64,202,58.4,143.6,28.9,164,MNC,1,NA
AVIBASE-CD18635A,Accipiter tachiro,Accipiter tachiro,Accipiter tachiro,Accipiter tachiro,1,NHMUK,1965.M.1079,F,0,,South Africa,,19.7,17.3,10.7,13.6,71.8,233,58,175,24.9,194,MNC,1,NA
AVIBASE-CD18635A,Accipiter tachiro,Accipiter tachiro,Accipiter tachiro,Accipiter tachiro,1,NHMUK,98.12.2.657,F,0,,South Africa,,17.7,16.4,10.3,13.8,63.5,228,57.5,170.5,25.2,184,MNC,1,NA
AVIBASE-CD18635A,Accipiter tachiro,Accipiter tachiro,Accipiter tachiro,Accipiter tachiro,2,Field1,NA,M,0,,Zambia,,25.4,15.7,7.5,11.6,65.8,221,46,175,20.8,184,MFZ,1,NA
AVIBASE-8AFD72B2,Accipiter toussenelii,Accipiter toussenelii,Accipiter toussenelii,Accipiter toussenelii,1,NHMUK,1902.7.15.79,M,0,,Cameroon,,24,13.2,9.1,11.3,60.4,190,42.5,147.5,22.4,148,MNC,1,NA
AVIBASE-8AFD72B2,Accipiter toussenelii,Accipiter toussenelii,Accipiter toussenelii,Accipiter toussenelii,1,NHMUK,1903.7.16.3,M,0,,Cameroon,,22.8,13.3,8.7,11.3,58.5,183,50.5,132.5,27.6,150,MNC,1,NA
AVIBASE-8AFD72B2,Accipiter toussenelii,Accipiter toussenelii,Accipiter toussenelii,Accipiter toussenelii,1,NHMUK,1911.5.31.66,F,0,,Cameroon,,26,15.4,9.7,12.7,67,210,53,157,25.2,175,MNC,1,NA
AVIBASE-8AFD72B2,Accipiter toussenelii,Accipiter toussenelii,Accipiter toussenelii,Accipiter toussenelii,1,NHMUK,1920.6.26.51,F,0,,Cameroon,,27.5,15.3,10.3,13.7,61.5,220,51,169,23.2,182,MNC,1,NA
AVIBASE-8AFD72B2,Accipiter toussenelii,Accipiter toussenelii,Accipiter toussenelii,Accipiter toussenelii,2,Field1,NA,U,0,,Ghana,,21.5,12.1,8,10.4,63.2,186,44,142,23.7,160,NNDA,1,NA
AVIBASE-0D4EE0EB,Accipiter trivirgatus,Accipiter trivirgatus,Accipiter trivirgatus,Accipiter trivirgatus,1,NHMUK,1873.5.12.1609,F,0,,Indonesia,,44.2,17.2,12,13.1,50.3,219,59.7,159.3,27.3,167,HM,1,NA
AVIBASE-0D4EE0EB,Accipiter trivirgatus,Accipiter trivirgatus,Accipiter trivirgatus,Accipiter trivirgatus,1,NHMUK,1904.5.30.8,U,0,,Malaysia,,38.5,15.7,8.5,12.2,52.2,196,48.5,147.5,24.7,160,HM,1,NA
AVIBASE-0D4EE0EB,Accipiter trivirgatus,Accipiter trivirgatus,Accipiter trivirgatus,Accipiter trivirgatus,1,NHMUK,1916.9.20.522,F,0,,Sri Lanka,,29.2,18.6,11.8,13.6,58.3,207,47,160,22.7,161,PW,1,NA
AVIBASE-0D4EE0EB,Accipiter trivirgatus,Accipiter trivirgatus,Accipiter trivirgatus,Accipiter trivirgatus,1,NHMUK,1925.12.23.73,F,0,,India,,28.2,20.1,9.9,14.6,54.6,233,53,180,22.7,177,PW,1,NA
AVIBASE-0D4EE0EB,Accipiter trivirgatus,Accipiter trivirgatus,Accipiter trivirgatus,Accipiter trivirgatus,1,NHMUK,1936.4.12.100,M,0,,Malaysia,,41.4,16.1,9.9,13.6,54.2,204,40.3,163.7,19.8,176,HM,1,NA
AVIBASE-0D4EE0EB,Accipiter trivirgatus,Accipiter trivirgatus,Accipiter trivirgatus,Accipiter trivirgatus,1,NHMUK,1940.12.3.228,F,0,,Sri Lanka,,26.6,17.8,11.3,14.3,51.4,196,52,144,26.5,148,PW,1,NA
AVIBASE-0D4EE0EB,Accipiter trivirgatus,Accipiter trivirgatus,Accipiter trivirgatus,Accipiter trivirgatus,1,NHMUK,1946.28.207,F,0,,Sri Lanka,,26.1,17.8,10.3,13.1,58.3,201,37,164,18.4,157,PW,1,NA
AVIBASE-0D4EE0EB,Accipiter trivirgatus,Accipiter trivirgatus,Accipiter trivirgatus,Accipiter trivirgatus,1,NHMUK,1955.6.N-20.3192,F,0,,Sri Lanka,,25.1,15.8,10,NA,62.4,189,40,149,21.2,142,PW,1,NA
AVIBASE-0D4EE0EB,Accipiter trivirgatus,Accipiter trivirgatus,Accipiter trivirgatus,Accipiter trivirgatus,1,NHMUK,1955.6.N-20.3208,M,0,,India,,31.8,13.7,9.5,13.4,57.9,230,55.2,174.8,24,173,ECJ,1,NA
AVIBASE-0D4EE0EB,Accipiter trivirgatus,Accipiter trivirgatus,Accipiter trivirgatus,Accipiter trivirgatus,1,NHMUK,1969.42.251,M,0,,India,,29,16,10.1,15,54,226,50.6,175.4,22.4,177,ECJ,1,NA
AVIBASE-0D4EE0EB,Accipiter trivirgatus,Accipiter trivirgatus,Accipiter trivirgatus,Accipiter trivirgatus,1,NHMUK,85.8.19.406,F,0,,India,,29.5,19.6,11.1,NA,60.2,212,52,160,24.5,177,PW,1,NA
AVIBASE-0D4EE0EB,Accipiter trivirgatus,Accipiter trivirgatus,Accipiter trivirgatus,Accipiter trivirgatus,1,NHMUK,85.8.19.437,F,0,,India,,31.1,19.6,13,17.7,63.8,268,62.6,205.4,23.4,223,ECJ,1,NA
AVIBASE-0D4EE0EB,Accipiter trivirgatus,Accipiter trivirgatus,Accipiter trivirgatus,Accipiter trivirgatus,1,NHMUK,85.8.19.438,F,0,,India,,30.9,18.7,10.5,16.6,59.3,246,50.5,195.5,20.5,196,ECJ,1,NA
AVIBASE-0D4EE0EB,Accipiter trivirgatus,Accipiter trivirgatus,Accipiter trivirgatus,Accipiter trivirgatus,1,NHMUK,1877.8.16.33,U,0,,NA,,37.1,14.9,9.5,12.2,54.4,192,45.6,146.4,23.8,155,HM,1,NA
AVIBASE-AB823002,Accipiter virgatus,Accipiter virgatus,Accipiter virgatus,Accipiter virgatus,1,NHMUK,1892.8.25.1,U,0,,Malaysia,,25.2,10.3,6.5,9.4,45.2,150,36.7,113.3,24.5,108,HM,1,NA
AVIBASE-AB823002,Accipiter virgatus,Accipiter virgatus,Accipiter virgatus,Accipiter virgatus,1,NHMUK,1893.6.22.2,F,0,,Malaysia,,23,10.4,6.2,8.8,42.5,149,40.2,108.8,27,106,HM,1,NA
AVIBASE-AB823002,Accipiter virgatus,Accipiter virgatus,Accipiter virgatus,Accipiter virgatus,1,NHMUK,1920.6.29.182,M,0,,Indonesia,,23.7,10.2,6.6,8.7,44.5,153,40.5,112.5,26.5,106,HM,1,NA
AVIBASE-AB823002,Accipiter virgatus,Accipiter virgatus,Accipiter virgatus,Accipiter virgatus,1,NHMUK,1955.6.N.20.2795,F,0,,India,,22.4,13.5,8.1,10.9,59.3,178,51,127,28.7,137,PW,1,NA
AVIBASE-AB823002,Accipiter virgatus,Accipiter virgatus,Accipiter virgatus,Accipiter virgatus,1,NHMUK,1955.6.N.20.2802,F,0,,Sri Lanka,,18.1,11.1,7.6,9.1,49.1,149,44,105,29.5,110,PW,1,NA
AVIBASE-AB823002,Accipiter virgatus,Accipiter virgatus,Accipiter virgatus,Accipiter virgatus,1,NHMUK,1955.6.n.20.2803,F,0,,Sri Lanka,,17.9,11.1,7.1,9.6,49.3,155,38,117,24.5,119,PW,1,NA
AVIBASE-AB823002,Accipiter virgatus,Accipiter virgatus,Accipiter virgatus,Accipiter virgatus,1,NHMUK,1955.6.N.20.2804,F,0,,Sri Lanka,,16.6,9.4,7.6,9.2,56.4,159,42,117,26.4,110,PW,1,NA
AVIBASE-AB823002,Accipiter virgatus,Accipiter virgatus,Accipiter virgatus,Accipiter virgatus,1,NHMUK,1956.6.n.203.2814,M,0,,Malaysia,,23.9,10.5,7.4,8.3,39.5,NA,NA,NA,NA,107,HM,1,NA
AVIBASE-AB823002,Accipiter virgatus,Accipiter virgatus,Accipiter virgatus,Accipiter virgatus,1,NHMUK,1965.M.1215,F,0,,India,,21.2,14.7,8.9,12,54.1,185,53,132,28.6,139,PW,1,NA
AVIBASE-AB823002,Accipiter virgatus,Accipiter virgatus,Accipiter virgatus,Accipiter virgatus,1,NHMUK,1965.M.1221,M,0,,India,,20,10.9,7,11.6,42.5,170,45.8,124.2,26.9,135,ECJ,1,NA
AVIBASE-AB823002,Accipiter virgatus,Accipiter virgatus,Accipiter virgatus,Accipiter virgatus,1,NHMUK,85.8.19.672,M,0,,India,,18.7,10.5,7.3,10.2,50.2,165,46.4,118.6,28.1,128,ECJ,1,NA
AVIBASE-AB823002,Accipiter virgatus,Accipiter virgatus,Accipiter virgatus,Accipiter virgatus,1,NHMUK,87.11.1.242,F,0,,Sri Lanka,,23.7,15.2,8.7,12.4,55.1,189,48,141,25.4,139,PW,1,NA
AVIBASE-AB823002,Accipiter virgatus,Accipiter virgatus,Accipiter virgatus,Accipiter virgatus,1,NHMUK,95.7.14.656,F,0,,India,,23.5,13.8,8.8,11.9,54.9,203,62.4,140.6,30.7,151,ECJ,1,NA
AVIBASE-AB823002,Accipiter virgatus,Accipiter virgatus,Accipiter virgatus,Accipiter virgatus,1,NHMUK,95.7.14.82,F,0,,India,,22.2,12.6,9.2,11.8,60.7,203,59.2,143.8,29.2,158,ECJ,1,NA
AVIBASE-65BCBB64,Acridotheres cristatellus,Acridotheres cristatellus,Acridotheres cristatellus,Acridotheres cristatellus,1,NHMUK,147,M,0,,China,,28.5,16.2,5.8,7.9,35.6,142,35.3,106.7,24.9,86,PW,1,NA
AVIBASE-65BCBB64,Acridotheres cristatellus,Acridotheres cristatellus,Acridotheres cristatellus,Acridotheres cristatellus,1,NHMUK,1905.12.24.362,M,0,,China,,29.3,16.7,6.2,8.9,39.9,138,32.7,105.3,23.7,80,PW,1,NA
AVIBASE-65BCBB64,Acridotheres cristatellus,Acridotheres cristatellus,Acridotheres cristatellus,Acridotheres cristatellus,1,NHMUK,1909.8.30.5,M,0,,China,,25.5,15.4,6.2,7.8,37,126,30.8,95.2,24.4,71,PW,1,NA
AVIBASE-65BCBB64,Acridotheres cristatellus,Acridotheres cristatellus,Acridotheres cristatellus,Acridotheres cristatellus,1,NHMUK,1935.10.23.715,F,0,,China,,27.7,15.6,5.8,7.6,38.2,133.5,32.8,100.7,24.6,79,CS,1,NA
AVIBASE-65BCBB64,Acridotheres cristatellus,Acridotheres cristatellus,Acridotheres cristatellus,Acridotheres cristatellus,1,NHMUK,1935.10.23.717,M,0,,China,,24.5,15.2,6.7,8.7,39,134,30.5,103.5,22.8,81,CS,1,NA
AVIBASE-65BCBB64,Acridotheres cristatellus,Acridotheres cristatellus,Acridotheres cristatellus,Acridotheres cristatellus,1,NHMUK,1935.10.23.719,F,0,,China,,28,14.9,6.5,7.9,38.2,128,32.2,95.8,25.2,82,CS,1,NA
AVIBASE-65BCBB64,Acridotheres cristatellus,Acridotheres cristatellus,Acridotheres cristatellus,Acridotheres cristatellus,1,NHMUK,79.4.5.896,M,0,,China,,26.5,14.6,5,8.3,37.7,130,29,101,22.3,75,CS,1,NA
AVIBASE-65BCBB64,Acridotheres cristatellus,Acridotheres cristatellus,Acridotheres cristatellus,Acridotheres cristatellus,1,NHMUK,8.7.10.68,M,0,,China,,28.4,15.9,6.6,8.3,39,134,32.3,101.7,24.1,77,PW,1,NA
AVIBASE-65BCBB64,Acridotheres cristatellus,Acridotheres cristatellus,Acridotheres cristatellus,Acridotheres cristatellus,1,NHMUK,88.9.20.202,M,0,,China,,27.8,16.5,6.3,8.3,40.4,137,33.7,103.4,24.6,83,PW,1,NA
AVIBASE-F23A2F38,Acridotheres tristis,Acridotheres tristis,Acridotheres tristis,Acridotheres tristis,1,NHMUK,1945.1516,M,0,,India,,29.7,17.7,6.6,8.8,39.6,145,36,109,24.8,84,PW,1,NA
AVIBASE-F23A2F38,Acridotheres tristis,Acridotheres tristis,Acridotheres tristis,Acridotheres tristis,1,NHMUK,1949.15157,F,0,,India,,27.2,16.1,6.7,8.4,38.2,136,25.2,110.8,18.5,78,ECJ,1,NA
AVIBASE-F23A2F38,Acridotheres tristis,Acridotheres tristis,Acridotheres tristis,Acridotheres tristis,1,NHMUK,1949.15159,M,0,,India,,29.2,17.5,6.3,7.8,38.8,137,36.8,100.2,26.9,80,PW,1,NA
AVIBASE-F23A2F38,Acridotheres tristis,Acridotheres tristis,Acridotheres tristis,Acridotheres tristis,1,NHMUK,1928.6.25.51,M,0,,Sri Lanka,,26.1,15.2,6.7,8,39.5,139,33.8,105.3,24.3,81,PW,1,NA
AVIBASE-F23A2F38,Acridotheres tristis,Acridotheres tristis,Acridotheres tristis,Acridotheres tristis,1,NHMUK,1947.76.232,F,0,,India,,28.9,15.4,6.9,7.5,37,133,32.8,100.2,24.7,77.5,ECJ,1,NA
AVIBASE-F23A2F38,Acridotheres tristis,Acridotheres tristis,Acridotheres tristis,Acridotheres tristis,1,NHMUK,87.7.1.289,M,0,,Sri Lanka,,26.3,15.8,6.8,7.4,37.2,138,32.2,105.8,23.3,82,PW,1,NA
AVIBASE-F23A2F38,Acridotheres tristis,Acridotheres tristis,Acridotheres tristis,Acridotheres tristis,1,NHMUK,88.9.20.145,M,0,,India,,26.1,15.5,5.9,8.2,39.4,142,28.6,113.4,20.1,89,ECJ,1,NA
AVIBASE-F23A2F38,Acridotheres tristis,Acridotheres tristis,Acridotheres tristis,Acridotheres tristis,1,NHMUK,89.9.1.265,M,0,,India,,26.7,16,7,8.9,38.1,143,34.4,108.6,24.1,87,ECJ,1,NA
AVIBASE-F23A2F38,Acridotheres tristis,Acridotheres tristis,Acridotheres tristis,Acridotheres tristis,1,NHMUK,97.11.17.12,M,0,,Sri Lanka,,26.4,15.3,6.3,8.4,39.2,137,35.2,101.8,25.7,81,PW,1,NA
AVIBASE-F23A2F38,Acridotheres tristis,Acridotheres tristis,Acridotheres tristis,Acridotheres tristis,1,NHMUK,98.11.10.129,M,0,,Sri Lanka,,27,15.3,6.1,7,40.2,141,33.2,107.8,23.5,77,PW,1,NA
AVIBASE-36D71C61,Acritillas indica,Iole indica,Iole indica,Iole indica,1,NHMUK,1916.9.20.596,F,0,,Sri Lanka,,18.4,11.3,4.4,4.5,18,85,16,69,18.8,70,PW,1,NA
AVIBASE-36D71C61,Acritillas indica,Iole indica,Iole indica,Iole indica,1,NHMUK,1940.12.3.44,F,0,,Sri Lanka,,19.8,12.2,4.8,4.5,18.8,83,12.9,70.1,15.5,71,PW,1,NA
AVIBASE-36D71C61,Acritillas indica,Iole indica,Iole indica,Iole indica,1,NHMUK,1940.12.3.45,F,0,,Sri Lanka,,19.6,11.6,4.4,4.3,17.8,82,12.3,69.7,15,71,PW,1,NA
AVIBASE-36D71C61,Acritillas indica,Iole indica,Iole indica,Iole indica,1,NHMUK,1949.Whl.1.14407,M,0,,India,,19,13,5.6,5.2,19,88,16,72,18.2,85,NJTA,1,NA
AVIBASE-36D71C61,Acritillas indica,Iole indica,Iole indica,Iole indica,1,NHMUK,86.9.1.1581,M,0,,India,,20.6,12.4,4.6,4.8,19.7,88,13.1,74.9,14.9,100,CS,1,NA
AVIBASE-36D71C61,Acritillas indica,Iole indica,Iole indica,Iole indica,1,NHMUK,86.9.1.1583,F,0,,India,,19.9,11.8,4.8,4.8,17.2,88,12.7,75.3,14.4,77,PW,1,NA
AVIBASE-36D71C61,Acritillas indica,Iole indica,Iole indica,Iole indica,1,NHMUK,86.9.1.1584,M,0,,India,,21.7,13,4.8,5.3,19.3,98,15.5,82.5,15.8,86,NJTA,1,NA
AVIBASE-36D71C61,Acritillas indica,Iole indica,Iole indica,Iole indica,1,NHMUK,86.9.1.1588,M,0,,India,,19.8,12,4.8,4.8,18.2,92,13.4,78.6,14.6,86,CS,1,NA
AVIBASE-36D71C61,Acritillas indica,Iole indica,Iole indica,Iole indica,1,NHMUK,86.9.1.1589,F,0,,India,,19.5,11.7,4.4,4.9,16.9,88,12.3,75.7,14,83,CS,1,NA
AVIBASE-36D71C61,Acritillas indica,Iole indica,Iole indica,Iole indica,1,NHMUK,86.9.1.1591,F,0,,India,,19.4,11.5,5.3,4.7,19,84,13.5,70.5,16.1,74,PW,1,NA
AVIBASE-36D71C61,Acritillas indica,Iole indica,Iole indica,Iole indica,1,NHMUK,88.4.1.478,F,0,,India,,20.7,11.7,4.5,5.1,18.8,90,13.4,76.6,14.9,86,CS,1,NA
AVIBASE-36D71C61,Acritillas indica,Iole indica,Iole indica,Iole indica,1,NHMUK,88.4.1.488,F,0,,Sri Lanka,,20.1,12,4.8,5,17.1,85,13.6,71.4,16,72,PW,1,NA
AVIBASE-AAABFBE8,Acrocephalus brevipennis,Acrocephalus brevipennis,Acrocephalus brevipennis,Acrocephalus brevipennis,1,NHMUK,1911.12.13.2824,M,0,,Cape Verde,,20.2,12.1,4,3.4,27,66,9.3,56.7,14.1,64,CS,1,NA
AVIBASE-AAABFBE8,Acrocephalus brevipennis,Acrocephalus brevipennis,Acrocephalus brevipennis,Acrocephalus brevipennis,1,NHMUK,1911.12.23.2825,F,0,,Cape Verde,,19.6,12,3.9,3.6,26.4,65,13,52,20,55,PW,1,NA
AVIBASE-AAABFBE8,Acrocephalus brevipennis,Acrocephalus brevipennis,Acrocephalus brevipennis,Acrocephalus brevipennis,1,NHMUK,1911.12.23.2827,M,0,,Cape Verde,,18.5,11.7,4,3.8,24.9,66,8.6,57.4,13,64,CS,1,NA
AVIBASE-AAABFBE8,Acrocephalus brevipennis,Acrocephalus brevipennis,Acrocephalus brevipennis,Acrocephalus brevipennis,1,NHMUK,1911.12.23.2828,M,0,,Cape Verde,,18.5,12.2,4.1,3.5,26.3,67,9.4,57.6,14,64,CS,1,NA
AVIBASE-AAABFBE8,Acrocephalus brevipennis,Acrocephalus brevipennis,Acrocephalus brevipennis,Acrocephalus brevipennis,1,NHMUK,1911.12.23.2828,F,0,,Cape Verde,,19.7,12.2,4,3.3,26.9,66,14,52,21.2,60,PW,1,NA
AVIBASE-AAABFBE8,Acrocephalus brevipennis,Acrocephalus brevipennis,Acrocephalus brevipennis,Acrocephalus brevipennis,1,NHMUK,1936.2.21.147,M,0,,Cape Verde,,19.2,11.1,4,3.5,26.5,65.5,9.1,56.4,13.9,62,CS,1,NA
AVIBASE-C8857CC8,Acrocephalus rufescens,Acrocephalus rufescens,Acrocephalus rufescens,Acrocephalus rufescens,1,NHMUK,1904.6.22.195,M,0,,Equatorial Guinea,,20.5,11.5,4.5,4,27.6,73,12.1,60.9,16.6,73,CS,1,NA
AVIBASE-C8857CC8,Acrocephalus rufescens,Acrocephalus rufescens,Acrocephalus rufescens,Acrocephalus rufescens,1,NHMUK,1911.12.23.4188,M,0,,Cameroon,,20.8,11.8,4.5,4.2,29.5,76.5,12.7,63.8,16.6,71,CS,1,NA
AVIBASE-C8857CC8,Acrocephalus rufescens,Acrocephalus rufescens,Acrocephalus rufescens,Acrocephalus rufescens,1,NHMUK,1911.12.23.4330,F,0,,Cameroon,,20.6,12.1,4.9,4.3,26.5,73,10.5,62.5,14.4,65,CS,1,NA
AVIBASE-C8857CC8,Acrocephalus rufescens,Acrocephalus rufescens,Acrocephalus rufescens,Acrocephalus rufescens,1,NHMUK,1952.20.518,F,0,,Cameroon,,20.4,12.3,4.2,3.9,27.5,71,10.6,60.4,14.9,72,CS,1,NA
AVIBASE-C8857CC8,Acrocephalus rufescens,Acrocephalus rufescens,Acrocephalus rufescens,Acrocephalus rufescens,1,NHMUK,1966.16.3951,M,0,,Nigeria,,21.4,11.9,4.3,3.7,28,68,8,60,11.8,64,PW,1,NA
AVIBASE-D96A9FC9,Acrocephalus sorghophilus,Acrocephalus sorghophilus,Acrocephalus sorghophilus,Acrocephalus sorghophilus,1,UPLB,5028,M,0,,Philippines,,14.6,11.2,3.4,4.1,23.6,71,15.9,55.1,22.4,53.4,CGM,1,NA
AVIBASE-D96A9FC9,Acrocephalus sorghophilus,Acrocephalus sorghophilus,Acrocephalus sorghophilus,Acrocephalus sorghophilus,1,UPLB,5031,M,0,,Philippines,,16.1,11.6,3.6,4.4,24.4,74,17.6,56.4,23.8,64,CGM,1,NA
AVIBASE-D96A9FC9,Acrocephalus sorghophilus,Acrocephalus sorghophilus,Acrocephalus sorghophilus,Acrocephalus sorghophilus,1,UPLB,5036,F,0,,Philippines,,NA,NA,3.9,3.8,24.4,73,15.7,57.3,21.5,60,CGM,1,NA
AVIBASE-D96A9FC9,Acrocephalus sorghophilus,Acrocephalus sorghophilus,Acrocephalus sorghophilus,Acrocephalus sorghophilus,1,UPLB,5038,F,0,,Philippines,,17.8,11.7,3.6,4.3,24.7,71,17.8,53.2,25.1,67.2,CGM,1,NA
AVIBASE-D96A9FC9,Acrocephalus sorghophilus,Acrocephalus sorghophilus,Acrocephalus sorghophilus,Acrocephalus sorghophilus,1,NHMUK,1912.12.15.246,M,0,,China,,13.1,7.5,3.2,2.8,18.9,58,13.7,44.3,23.6,49,CS,1,NA
AVIBASE-D96A9FC9,Acrocephalus sorghophilus,Acrocephalus sorghophilus,Acrocephalus sorghophilus,Acrocephalus sorghophilus,1,NHMUK,1914.8.30.145,M,0,,China,,13.8,7.7,3.1,2.8,21.2,56,13.6,42.4,24.3,48,CS,1,NA
AVIBASE-D96A9FC9,Acrocephalus sorghophilus,Acrocephalus sorghophilus,Acrocephalus sorghophilus,Acrocephalus sorghophilus,1,NHMUK,1914.8.30.146,F,0,,China,,14,8.3,3,3,19.3,55.5,13.6,41.9,24.5,49,CS,1,NA
AVIBASE-D793DF5A,Acrocephalus stentoreus,Acrocephalus stentoreus,Acrocephalus stentoreus,Acrocephalus stentoreus,1,NHMUK,1905.6.28.642,M,0,,Egypt,,24.6,15.5,4.1,4.7,27.6,79.5,17.1,62.4,21.5,78,CS,1,NA
AVIBASE-D793DF5A,Acrocephalus stentoreus,Acrocephalus stentoreus,Acrocephalus stentoreus,Acrocephalus stentoreus,1,NHMUK,1916.9.20.1131,M,0,,Egypt,,27.1,16.9,4.5,4.8,30.2,80,17.9,62.1,22.4,80,CS,1,NA
AVIBASE-D793DF5A,Acrocephalus stentoreus,Acrocephalus stentoreus,Acrocephalus stentoreus,Acrocephalus stentoreus,1,NHMUK,1934.1.1.5281,F,0,,Egypt,,24.6,15.6,4,4.8,25.2,74,13.2,60.8,17.8,75,CS,1,NA
AVIBASE-D793DF5A,Acrocephalus stentoreus,Acrocephalus stentoreus,Acrocephalus stentoreus,Acrocephalus stentoreus,1,NHMUK,1934.1.1.5282,F,0,,Egypt,,24.3,15,4.1,4.7,27.1,77,16.7,60.3,21.7,72,CS,1,NA
AVIBASE-D793DF5A,Acrocephalus stentoreus,Acrocephalus stentoreus,Acrocephalus stentoreus,Acrocephalus stentoreus,1,NHMUK,1949.26.17,M,0,,Sri Lanka,,24.3,14.9,4.9,4.7,28,79,17,62,21.5,70,PW,1,NA
AVIBASE-D793DF5A,Acrocephalus stentoreus,Acrocephalus stentoreus,Acrocephalus stentoreus,Acrocephalus stentoreus,1,NHMUK,1949.37.14,M,0,,Sri Lanka,,24.1,14,4.8,4.6,26.6,79,18.3,60.8,23.2,67,PW,1,NA
AVIBASE-D793DF5A,Acrocephalus stentoreus,Acrocephalus stentoreus,Acrocephalus stentoreus,Acrocephalus stentoreus,1,NHMUK,1949.Whi.1.11487,M,0,,India,,24.9,14.1,4.9,5,29.4,91,23.5,67.5,25.8,81,PW,1,NA
AVIBASE-D793DF5A,Acrocephalus stentoreus,Acrocephalus stentoreus,Acrocephalus stentoreus,Acrocephalus stentoreus,1,NHMUK,1949.Whi.1.11489,M,0,,India,,25.7,15,4.7,4.9,28.1,85,20.3,64.7,23.9,78,PW,1,NA
AVIBASE-D793DF5A,Acrocephalus stentoreus,Acrocephalus stentoreus,Acrocephalus stentoreus,Acrocephalus stentoreus,1,NHMUK,1952.19.322,M,0,,India,,24.4,13.9,4.5,4.4,26.4,84,18.9,65.1,22.5,76,PW,1,NA
AVIBASE-D793DF5A,Acrocephalus stentoreus,Acrocephalus stentoreus,Acrocephalus stentoreus,Acrocephalus stentoreus,1,NHMUK,1953.16.44,M,0,,Sri Lanka,,23,12.6,4.2,4.5,26.3,77,19.7,57.4,25.6,68,PW,1,NA
AVIBASE-D793DF5A,Acrocephalus stentoreus,Acrocephalus stentoreus,Acrocephalus stentoreus,Acrocephalus stentoreus,1,NHMUK,1954.9.14,M,0,,Sri Lanka,,26.7,15.4,4.9,4.7,28.6,80,18.2,61.8,22.8,74,PW,1,NA
AVIBASE-D793DF5A,Acrocephalus stentoreus,Acrocephalus stentoreus,Acrocephalus stentoreus,Acrocephalus stentoreus,1,NHMUK,86.7.8.1564,M,0,,India,,22.5,13.3,3.9,4,25.6,78,17.6,60.4,22.6,77,PW,1,NA
AVIBASE-6B6D07C9,Acropternis orthonyx,Acropternis orthonyx,Acropternis orthonyx,Acropternis orthonyx,1,NHMUK,89.7.10.1012,M,0,,Colombia,,21,10.3,4.7,5.8,33,88,5.4,82.6,6.1,76,CS,1,NA
AVIBASE-6B6D07C9,Acropternis orthonyx,Acropternis orthonyx,Acropternis orthonyx,Acropternis orthonyx,1,NHMUK,89.7.10.1013,M,0,,Colombia,,23.4,10.5,4.4,6.2,35.6,102,5.3,96.7,5.2,93,CS,1,NA
AVIBASE-6B6D07C9,Acropternis orthonyx,Acropternis orthonyx,Acropternis orthonyx,Acropternis orthonyx,1,NHMUK,89.7.10.1014,U,0,,Colombia,,21.8,10.2,4.8,6.8,35.9,91,5.1,85.9,5.6,82,CS,1,NA
AVIBASE-6B6D07C9,Acropternis orthonyx,Acropternis orthonyx,Acropternis orthonyx,Acropternis orthonyx,1,NHMUK,99.6.10.439,U,0,,Colombia,,23.3,9.4,4.3,6.5,38.5,101,5,96,5,89,CS,1,NA
AVIBASE-6B6D07C9,Acropternis orthonyx,Acropternis orthonyx,Acropternis orthonyx,Acropternis orthonyx,1,LSUMZ,88161,M,0,,NA,,NA,11.2,4.7,6.6,38,93,NA,90.8,NA,92.1,SC,1,NA
AVIBASE-6B6D07C9,Acropternis orthonyx,Acropternis orthonyx,Acropternis orthonyx,Acropternis orthonyx,1,LSUMZ,88164,M,0,,NA,,NA,11.6,4.4,6.7,36.7,93.1,NA,91.8,NA,91.9,SC,1,NA
